super_opeid,name,type,tier,tier_name,state,czname,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top1pc,k_rank,k_median,k_q1,k_q2,k_q3,k_q4,k_q5,k_top1pc,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5
1889,Saint Ambrose University,2,6,Selective private,IA,Davenport,99200,0.696222166,0.029913023,0.086400837,0.17825794,0.3137269,0.39170134,0.016081478,0.68077397,48500,0.067997351,0.098651186,0.14142768,0.2998943,0.39202952,0.01368378,0.039044272,0.095792338,0.31698626,0.28843647,0.25974059,0.084986307,0.19946145,0.15014093,0.19770631,0.36770502,0.066516109,0.10684893,0.16161503,0.30714321,0.35787681,0.067714572,0.071567953,0.1667717,0.30014083,0.39380491,0.067361586,0.094594121,0.096612997,0.3198134,0.42161793,0.003104024,0.002026124,0,0.014882735,0.022330167
2587,Saint Anselm College,2,6,Selective private,NH,Manchester,109700,0.735582455,0.023297701,0.071097597,0.14307594,0.27228183,0.49024686,0.02796049,0.72976446,59000,0.066218592,0.062704958,0.10194887,0.2330851,0.53604239,0.026745824,0.063110441,0.052541722,0.28987727,0.17841317,0.4160575,0.060435753,0.14182867,0.12558173,0.2024498,0.46970397,0.06582886,0.050234064,0.10349633,0.33182997,0.44861078,0.095452249,0.061732098,0.095763423,0.21809503,0.52895713,0.051082402,0.055892993,0.092574522,0.2196334,0.58081669,0.003452393,0.039954029,0.015127541,0.013522276,0.036672339
21854,Saint Augustine College,2,8,Nonselective four-year private not-for-profit,IL,Chicago,35100,0.295644035,0.33776018,0.40824145,0.19258776,0.050920211,0.010490245,0.001187737,0.44443831,23600,0.16450137,0.23187843,0.35107389,0.19315313,0.059393067,0.001348958,0.12256418,0.2372262,0.45956272,0.14763051,0.033016447,0.20240876,0.24652418,0.30628702,0.19711418,0.047665842,0.1527922,0.20087381,0.28058034,0.27064434,0.095109306,0.2156958,0.21412203,0.27809578,0.10976794,0.18231848,0.006028608,0.14513451,0.24935508,0.48683727,0.11264449,0.000212654,0.000472982,0.001064706,0.004283195,0.06300047
2968,Saint Augustine's University,2,6,Selective private,NC,Raleigh,38800,0.391241006,0.26413274,0.32994756,0.18495943,0.13830444,0.082655922,0.001376305,0.49511999,26800,0.1358217,0.22091079,0.28904563,0.25224984,0.1019721,0.00348957,0.10945713,0.22987929,0.35170555,0.24118957,0.067768514,0.16268286,0.27944356,0.2803719,0.19983327,0.077668324,0.13639072,0.17099716,0.23873161,0.31613457,0.13774593,0.16611013,0.17081676,0.27451625,0.25570521,0.13285166,0.060892887,0.15411085,0.26033446,0.34809425,0.17656758,0,0.004006132,0,0,0.026226265
25306,Saint Charles Community College,1,9,Two-year (public and private not-for-profit),MO,St. Louis,89000,0.64731733,0.054833531,0.11958502,0.18230554,0.35003662,0.29323933,0.003805601,0.54989529,34200,0.11375891,0.16737108,0.25476277,0.28732252,0.17678478,0.00241312,0.16479954,0.2016902,0.28068256,0.20576951,0.14705814,0.1359867,0.22634144,0.24180219,0.23363218,0.1622375,0.13237962,0.15677147,0.28450751,0.26662022,0.15972123,0.098967396,0.15585066,0.2505838,0.30450258,0.19009556,0.10123007,0.15724663,0.24169755,0.31683049,0.18299529,0.001284623,0.000733074,0.002288269,0.002457965,0.003333363
2820,Saint Francis College,2,6,Selective private,NY,New York,70500,0.557689865,0.13452873,0.18539825,0.19833204,0.23191062,0.24983038,0.004309441,0.67268848,53000,0.11127981,0.086087078,0.11439326,0.20892033,0.47931951,0.015269206,0.11971761,0.085975111,0.080800004,0.2214715,0.49203572,0.10012906,0.07502155,0.14110795,0.25885421,0.42488718,0.090068549,0.12406911,0.14084806,0.18324429,0.46177006,0.15566197,0.069382422,0.09478347,0.20785154,0.47232062,0.090651304,0.079712868,0.10985933,0.18648149,0.53329498,0.006377728,0.009635735,0.013973059,0.007737888,0.032257751
3366,Saint Francis University,2,6,Selective private,PA,Altoona,80200,0.611779222,0.064369574,0.12158963,0.26131737,0.30286765,0.24985571,0.007150231,0.69706905,51300,0.057800971,0.078403093,0.11904322,0.30817163,0.43658108,0.003921013,0.10368434,0.0254046,0.17936856,0.3461324,0.34541002,0.056357037,0.15378962,0.20892027,0.26639435,0.31453875,0.064269729,0.1054171,0.07817807,0.33046308,0.42167208,0.050216191,0.051106926,0.11137145,0.31750923,0.46979627,0.049111407,0.060205281,0.11180334,0.28408968,0.49479032,0,0.000227777,0.004999671,0,0.010353244
2821,Saint John Fisher College,2,6,Selective private,NY,Buffalo,88200,0.643138286,0.06337598,0.12008537,0.18806784,0.30629292,0.32217789,0.016561585,0.66995788,46500,0.072524078,0.080828257,0.1680572,0.30044308,0.37814736,0.011309654,0.1012997,0.061440676,0.29409602,0.24298798,0.3001757,0.062700443,0.12157694,0.19669482,0.31862187,0.30040592,0.10760731,0.095370926,0.14528905,0.32227069,0.32946208,0.065271638,0.093384609,0.16741289,0.28496107,0.38896975,0.05694057,0.049027368,0.14649308,0.30694643,0.4405925,0,0,0.005607327,0.015236989,0.017344812
2379,"Saint John's University of Collegeville, MN",2,6,Selective private,MN,St. Cloud,114300,0.762046722,0.017423151,0.050878242,0.12248228,0.2836377,0.52557862,0.053052705,0.78385079,66600,0.035073757,0.039071131,0.085421011,0.22458458,0.61584949,0.054026045,0.006477406,0,0.11868659,0.28604087,0.58879513,0.062361706,0.047862537,0.12584721,0.28196478,0.48196381,0.045643385,0.020849479,0.13806936,0.29466885,0.50076896,0.038830981,0.045268662,0.092172973,0.22337037,0.60035694,0.028889323,0.040417127,0.064491689,0.20131525,0.66488665,0.001957378,0.043103218,0.039445806,0.045212917,0.064963497
2823,"Saint John's University of Queens, NY",2,6,Selective private,NY,New York,69200,0.556545941,0.14343631,0.18803586,0.19709703,0.19497812,0.27645272,0.007075423,0.69863933,58900,0.098888114,0.092153281,0.10340539,0.17572461,0.52982867,0.028319586,0.11944389,0.10805452,0.12766305,0.17104393,0.47379467,0.11072214,0.10693435,0.11468164,0.18286426,0.48479763,0.092605971,0.094637044,0.10225093,0.19466734,0.51583868,0.083930947,0.088560633,0.10597079,0.17382388,0.54771376,0.095201559,0.074612297,0.082163326,0.16113223,0.58689052,0.026542148,0.022468638,0.017912723,0.030184511,0.039325729
1523,Saint Johns River State College,1,7,Nonselective four-year public,FL,Deltona,67800,0.534727801,0.13697609,0.17981616,0.23619756,0.25946733,0.18754284,0.003261617,0.4992601,27600,0.15100726,0.21011791,0.25124517,0.24725556,0.14037408,0.002093713,0.16187166,0.28241417,0.29257536,0.15253024,0.11060851,0.17048609,0.20672205,0.29626909,0.21768446,0.10883833,0.15982284,0.21150216,0.24367078,0.25617716,0.12882712,0.14005247,0.18178466,0.23483433,0.27355307,0.1697755,0.12844932,0.19802666,0.21013393,0.29717413,0.16621596,0,0.002676009,0.005873449,0,0.001200945
2825,"Saint Joseph's College of Brooklyn, NY",2,6,Selective private,NY,New York,96700,0.665025952,0.056902714,0.11003226,0.15743622,0.30225956,0.37336928,0.00616046,0.71412063,61200,0.081081674,0.079183988,0.10476296,0.18330976,0.55166161,0.008471959,0.13575129,0.11532662,0.12117782,0.19381724,0.433927,0.091471642,0.10156056,0.1284582,0.20730481,0.47120476,0.10280553,0.10871284,0.13589481,0.20009542,0.45249134,0.076089107,0.06900961,0.084228627,0.14399411,0.62667847,0.064569451,0.062866695,0.09877459,0.19938698,0.57440227,0.014378989,6.12793E-05,0.004702793,0.004992009,0.014456841
1833,"Saint Joseph's College of Rensselaer, IN",2,6,Selective private,IN,Gary,94000,0.677827319,0.033273168,0.10947683,0.19979355,0.31651318,0.34094334,0.011515433,0.64424771,43200,0.087767914,0.10353048,0.16814055,0.30267191,0.33788919,0.003377653,0.080764756,0.30234644,0.12259648,0.30002415,0.19426824,0.10889945,0.12184229,0.23962359,0.28168878,0.24794595,0.094699658,0.098005809,0.17699419,0.39919338,0.23110698,0.038247857,0.087618701,0.19754767,0.30936515,0.36722061,0.12357573,0.096256927,0.11714382,0.24689253,0.41613099,0.002401406,0.00118985,0.001859484,0.000376157,0.007851504
2051,"Saint Joseph's College of Standish, ME",2,6,Selective private,ME,Portland,77000,0.592625909,0.0829482,0.13180178,0.24698569,0.32179764,0.21646678,0.001662374,0.60237581,38000,0.099610582,0.11880653,0.22789791,0.30268294,0.25100213,0.004786281,0.10782478,0.13184786,0.35075459,0.31767228,0.09190049,0.066019788,0.12128573,0.28110647,0.29009899,0.24148904,0.14047498,0.14118029,0.25244054,0.2962907,0.1696135,0.10393851,0.11326084,0.19009846,0.31127658,0.28142554,0.063856043,0.09501563,0.17661224,0.2991192,0.36539692,0,0,0.005726466,0.008915677,0.00232314
3367,Saint Joseph's University,2,6,Selective private,PA,Philadelphia,144500,0.805322176,0.027568903,0.043266676,0.079626277,0.17940852,0.67012954,0.056894597,0.73720855,62400,0.084205866,0.063433871,0.088832185,0.20294556,0.56058252,0.035025474,0.11889753,0.10682164,0.16324434,0.20473734,0.40629917,0.085813589,0.065974593,0.16274704,0.22390458,0.46156022,0.077181995,0.07399331,0.12359522,0.18233664,0.54289281,0.081339955,0.064781837,0.088867791,0.23532361,0.52968675,0.084276728,0.059869297,0.076858453,0.19529913,0.58369642,0.027289523,0.043517854,0.02387077,0.032258768,0.036861561
1526,Saint Leo University,2,6,Selective private,FL,Tampa,57300,0.485035841,0.18977496,0.21463157,0.22906765,0.22049807,0.14602786,0.00380982,0.57920676,38000,0.12314431,0.14803602,0.18420152,0.2960816,0.24853662,0.004575004,0.12425504,0.1884727,0.20188048,0.29388347,0.19150831,0.15176646,0.16114362,0.19822679,0.2909269,0.19793619,0.1140049,0.13103354,0.18647338,0.30091387,0.26757428,0.11774363,0.099248417,0.1776506,0.31610715,0.28925022,0.10212339,0.17655867,0.14693978,0.26869637,0.30568179,0.007782925,0,0,0.006884166,0.010820222
2504,Saint Louis College Of Pharmacy,2,8,Nonselective four-year private not-for-profit,MO,St. Louis,92500,0.686818997,0.032558031,0.10923117,0.20221433,0.35910913,0.29688734,0.011552385,0.90602446,123600,0.024368595,0.032406688,0.026660278,0.090483792,0.82608062,0.058925167,0.062188156,0,0.018518645,0,0.91929317,0.033569377,0.042957675,0.016950104,0.16283043,0.7436924,0.032779053,0.025042199,0.015892493,0.11764316,0.8086431,0.012399359,0.02248315,0.026342338,0.12501037,0.81376481,0.02558523,0.049098,0.038844384,0.013527481,0.87294495,0.14456934,0.064520821,0.047349855,0.04464883,0.07262677
2506,Saint Louis University,2,6,Selective private,MO,St. Louis,119700,0.756260582,0.031615227,0.066794023,0.12074165,0.22490171,0.55594736,0.046708047,0.71508449,57100,0.077222556,0.076600306,0.11045541,0.22385587,0.51186585,0.040442459,0.13581005,0.071520053,0.14245133,0.22847365,0.42174488,0.10552754,0.10858479,0.16275424,0.24747679,0.37565663,0.064283863,0.091681525,0.11218493,0.26807982,0.46376988,0.082200475,0.08131171,0.11168229,0.2355732,0.48923233,0.071286462,0.067865148,0.10148053,0.20641062,0.55295724,0.040510219,0.011133408,0.026115226,0.027582498,0.052273888
3794,Saint Martin's University,2,6,Selective private,WA,Seattle,82100,0.608898293,0.10116468,0.11465802,0.20923364,0.27949464,0.29544908,0.016375713,0.66898811,49100,0.087483436,0.093895465,0.14264496,0.25619575,0.41978046,0.016251953,0.086576916,0.16590217,0.15940492,0.28967211,0.29844391,0.09494333,0.11953757,0.24920617,0.27819508,0.25811782,0.10618562,0.12218352,0.12489091,0.23407923,0.41266075,0.094198912,0.068287782,0.13439143,0.22797115,0.47515067,0.065301262,0.063480012,0.11593286,0.27855864,0.47672719,0,0.001178625,0.035132714,0.001362666,0.028380565
1836,Saint Mary's College,2,6,Selective private,IN,South Bend,130600,0.785344791,0.018797312,0.047687534,0.099567294,0.24051681,0.59343112,0.071514435,0.61100221,43100,0.16064906,0.11682605,0.13536623,0.25961483,0.32754391,0.013802678,0.062947027,0.019431675,0.20613846,0.3809377,0.33054513,0.039736338,0.11030629,0.33293605,0.39547348,0.12154786,0.15923242,0.15914311,0.13466634,0.25899446,0.28796369,0.15502572,0.1170916,0.1395155,0.26219064,0.32617655,0.17597707,0.11322731,0.11568368,0.24391447,0.35119748,0.003789357,0.002993877,0.016578319,0.004907955,0.018127754
1302,Saint Mary's College Of California,2,6,Selective private,CA,San Francisco,110500,0.70992815,0.067293629,0.094463766,0.16200525,0.18873313,0.48750421,0.059344713,0.69057578,55200,0.095856406,0.099127129,0.11373347,0.19026102,0.50102198,0.033994552,0.12234112,0.12997997,0.099983737,0.21041113,0.43728405,0.063850656,0.1095487,0.12690099,0.26403588,0.43566385,0.11937702,0.070713028,0.14088316,0.19587407,0.47315276,0.076440401,0.11849551,0.10748596,0.18430997,0.51326817,0.098102771,0.094793044,0.10647638,0.17362282,0.52700496,0.01473535,0.028300114,0.036387965,0.015518691,0.044113848
3623,Saint Mary's University,2,6,Selective private,TX,San Antonio,76700,0.57787951,0.13445237,0.16580968,0.17534575,0.2399376,0.28445464,0.016042205,0.67985284,49700,0.087897286,0.081920519,0.11995108,0.30245501,0.40777615,0.022314101,0.1156901,0.068274818,0.15164194,0.28403252,0.38036057,0.094928503,0.091414101,0.14859021,0.3124463,0.3526209,0.11981615,0.079368889,0.12636308,0.33353829,0.34091365,0.061229948,0.08390823,0.11938617,0.29933983,0.43613583,0.073480226,0.082732804,0.084801935,0.28880572,0.47017932,0.01675483,0.013644672,0.0092909,0.025127964,0.035649594
2380,Saint Mary's University Of Minnesota,2,6,Selective private,MN,Eau Claire,105900,0.714185762,0.037649442,0.07735195,0.1490695,0.27562156,0.46030757,0.032204188,0.65316403,45100,0.071488127,0.11237542,0.17427936,0.27144587,0.37041128,0.009889125,0.10802288,0.23107588,0.19019015,0.26648602,0.20422499,0.075341173,0.15606195,0.22118263,0.23413365,0.31328058,0.1411581,0.10548512,0.16098063,0.26802719,0.32434896,0.038233828,0.10406212,0.21828796,0.26072979,0.37868628,0.065201841,0.10253464,0.14305156,0.28564525,0.40356672,0.001277154,0.013187444,0.000337765,0.01205886,0.01183325
3694,Saint Michael's College,2,6,Selective private,VT,Burlington,119100,0.746597185,0.023503955,0.063093178,0.14384589,0.23916905,0.53038794,0.044348478,0.68257058,49500,0.078612201,0.083975688,0.13599491,0.28053832,0.42087889,0.031438924,0.17249236,0.024000423,0.17787936,0.27359641,0.35203153,0.093303271,0.083933406,0.11726245,0.31832927,0.38717157,0.063136578,0.078813374,0.16223347,0.33706972,0.35874692,0.055214707,0.078108326,0.14523137,0.3013314,0.42011416,0.087452143,0.090684354,0.12508602,0.25164238,0.44513515,0.0239654,0.002698202,0.010213911,0.014597322,0.048539847
3892,Saint Norbert College,2,6,Selective private,WI,Green Bay,106700,0.727388263,0.024385825,0.070070826,0.16339916,0.27744329,0.46470082,0.046014059,0.66975087,47100,0.069913834,0.086599693,0.1314877,0.33692613,0.37507254,0.022396686,0.034742322,0.15755036,0.11279798,0.47611904,0.21879037,0.087306105,0.13902031,0.1599271,0.29729715,0.31644937,0.053170677,0.10779567,0.16134095,0.34262538,0.33506736,0.06744726,0.059262801,0.15244368,0.34282991,0.37801638,0.076496892,0.083840281,0.10517164,0.33006865,0.40442249,0,0.007275876,0.031040633,0.012868855,0.028501064
2382,Saint Olaf College,2,4,Highly selective private,MN,Owatonna,124700,0.778689906,0.018505208,0.059912235,0.12266088,0.2143153,0.58460641,0.058710691,0.6745522,48600,0.078955188,0.10957284,0.13172129,0.26355207,0.41619861,0.036368772,0.11758626,0.037296016,0.22381173,0.20471363,0.41659236,0.08893241,0.1130437,0.15146889,0.28675473,0.35980022,0.10399485,0.14303166,0.12496675,0.25163308,0.37637365,0.07728646,0.10679764,0.1594737,0.29986799,0.35657427,0.072067834,0.10550213,0.11802571,0.25222418,0.45218015,0.024527596,0.015146015,0.009814453,0.021505281,0.049939059
2638,Saint Peter's University,2,6,Selective private,NJ,Newark,59700,0.50264401,0.20468722,0.21296963,0.18806359,0.15667473,0.23760471,0.003775302,0.63554788,45500,0.11023627,0.12700517,0.14476885,0.22771902,0.39027059,0.010339171,0.12916559,0.15070359,0.17484567,0.27670637,0.2685788,0.1298309,0.12691332,0.16786148,0.24144621,0.33394811,0.1436881,0.13616253,0.14087005,0.19976714,0.37951213,0.085992061,0.15110499,0.10831252,0.20880401,0.44578645,0.065875813,0.083533056,0.12528542,0.20781074,0.51749498,0.007068669,0,0.011610503,0.009652288,0.021870453
1468,Saint Thomas University,2,6,Selective private,FL,Miami,37500,0.392391042,0.28582835,0.31025311,0.1715996,0.1171189,0.11520006,0.010630425,0.5656184,35300,0.15209058,0.14977837,0.19911909,0.25195965,0.24705234,0.005328798,0.20507954,0.1600571,0.22363095,0.25192499,0.15930745,0.094789334,0.20775729,0.21505995,0.24993981,0.23245357,0.17119938,0.10432077,0.15081514,0.26278225,0.31088251,0.11333602,0.068702511,0.24840781,0.27747124,0.2920824,0.18587507,0.11826728,0.117213,0.21542762,0.36321703,7.05247E-05,0,0,0.045326933,0
3368,Saint Vincent College & Seminary,2,6,Selective private,PA,Pittsburgh,90200,0.658155052,0.043601524,0.10669717,0.22726022,0.32466477,0.29777628,0.012691836,0.67928898,47600,0.068105526,0.085325308,0.13946517,0.32216823,0.38493571,0.027168009,0.14348225,0.050721861,0.27998728,0.22684175,0.29896694,0.030426363,0.15760784,0.1372733,0.34333062,0.33136189,0.069413602,0.099162623,0.13471223,0.34643063,0.35028094,0.068286866,0.079737559,0.13965909,0.29897717,0.41333935,0.069373503,0.060024105,0.12309076,0.33531198,0.41219968,0.00402879,0.011388888,0.026421964,0.019497914,0.045142077
1768,Saint Xavier University,2,6,Selective private,IL,Chicago,82800,0.616488908,0.089114934,0.14101107,0.18483295,0.30092186,0.28411922,0.006261479,0.63118809,44500,0.10160057,0.11710994,0.16406287,0.26817119,0.34905547,0.00914544,0.096335404,0.15701336,0.17944203,0.25338259,0.31382665,0.11173347,0.14497261,0.21220648,0.29634783,0.23473963,0.10742261,0.11101166,0.22275907,0.23842902,0.32037762,0.10861395,0.11286116,0.11818122,0.27590927,0.38443443,0.087007277,0.09923283,0.14575543,0.26997826,0.39802617,0.009306316,0.005798098,0.000259687,0.005695531,0.020190831
2960,Salem College,2,6,Selective private,NC,Winston-Salem,84200,0.634742401,0.060231831,0.15606944,0.20509008,0.24805388,0.33055484,0.024611283,0.53376955,32500,0.17880142,0.14713854,0.20003988,0.28220952,0.19181068,0.003121783,0.24213171,0.20541716,0.22937377,0.18227376,0.14080359,0.097815618,0.20268224,0.22685827,0.28546548,0.18717831,0.16047445,0.099471375,0.18837534,0.27797061,0.27370819,0.17691429,0.13204925,0.14773676,0.31704867,0.22625099,0.21828556,0.15119264,0.22851893,0.27536803,0.12663475,0.000204971,0.001208428,0.000416988,0.01143025,0
5461,Salem Community College,1,9,Two-year (public and private not-for-profit),NJ,Philadelphia,76200,0.565302151,0.1090681,0.17405109,0.18154767,0.3156257,0.21970752,0.004103598,0.50963145,28700,0.166014,0.19573273,0.23587324,0.22231498,0.18006518,9.6066E-05,0.17508288,0.32037807,0.27377838,0.14856449,0.082196139,0.20560586,0.17553426,0.29088771,0.1827842,0.14518802,0.20515569,0.18512858,0.22508596,0.20692068,0.17770918,0.13350567,0.17225823,0.2282152,0.24625944,0.21976149,0.14450467,0.19234203,0.19338894,0.26856506,0.20119937,0.000880789,0,0,0,0
2188,Salem State University,1,5,Selective public,MA,Boston,87100,0.635438447,0.070403665,0.11464868,0.19245876,0.31963626,0.30285266,0.003655939,0.61515796,42400,0.097455554,0.13837709,0.16577423,0.29729664,0.3010965,0.005612644,0.075869113,0.14260435,0.21661526,0.29041442,0.27449679,0.11307773,0.16211095,0.17872383,0.30553314,0.2405543,0.10975978,0.15318646,0.18006068,0.26199627,0.2949968,0.091972068,0.13472345,0.15612879,0.31408447,0.30309123,0.094527967,0.12285458,0.15015417,0.30049321,0.3319701,2.46196E-05,0.000140667,0.003943259,0.00380309,0.011953876
5220,Salt Lake Community College,1,9,Two-year (public and private not-for-profit),UT,Salt Lake City,82500,0.622476077,0.064875349,0.12402631,0.22134848,0.32293522,0.26681459,0.00798803,0.53535873,32800,0.17185844,0.16424496,0.1997772,0.23491269,0.22920665,0.00520686,0.20634501,0.20446824,0.21783221,0.2185564,0.15279812,0.1770107,0.18866432,0.22908358,0.22344829,0.18179308,0.16918854,0.16668029,0.20823283,0.24312182,0.2127765,0.16076368,0.15695703,0.19876377,0.2412508,0.24226467,0.17672148,0.14991418,0.1759762,0.22973734,0.26765081,0.003647955,0.002788698,0.003962016,0.004325881,0.008808963
4666,Salter College,3,11,Two-year for-profit,MA,Boston,38000,0.378270249,0.30384061,0.25878981,0.23609729,0.13039577,0.070876457,0.000747862,0.40363091,22000,0.22204262,0.26492125,0.30411568,0.17812738,0.030792991,0.00084959,0.1896994,0.26074904,0.34974676,0.18782848,0.011976296,0.26382008,0.29312262,0.27535129,0.11508057,0.052625507,0.24724275,0.22567979,0.2706297,0.23291723,0.023530532,0.20640923,0.29733527,0.26400936,0.20697965,0.025266573,0.15297122,0.25091994,0.39885855,0.13114916,0.066101111,0.000228849,0.000404846,0.000318619,0.001264992,0.006139017
3411,Salve Regina University,2,6,Selective private,RI,Providence,117500,0.753249732,0.038571522,0.074094057,0.12839521,0.21769227,0.54124689,0.045963399,0.65648448,49700,0.11195073,0.10198172,0.12553951,0.24953598,0.410992,0.012540206,0.13050178,0.11910092,0.17424926,0.14054732,0.43560067,0.03099425,0.14741091,0.12574275,0.20087606,0.49497607,0.10022101,0.12185866,0.18690121,0.23545535,0.35556379,0.074124008,0.06646093,0.10786205,0.29940447,0.45214856,0.13970789,0.10411412,0.11459411,0.24724716,0.39433667,0.00146629,0.014856575,0.00763709,0.011763991,0.014487603
3606,Sam Houston State University,1,5,Selective public,TX,Huntsville,84000,0.611922258,0.090871245,0.15062532,0.1877774,0.2558189,0.31490713,0.005439581,0.62728924,43000,0.099118546,0.10458679,0.1674923,0.33221236,0.29659003,0.011972072,0.11138096,0.13181423,0.23150687,0.29910207,0.22619584,0.099862546,0.12461869,0.18725389,0.34274304,0.2455218,0.08436618,0.10369323,0.18007165,0.35468251,0.27718636,0.094723023,0.092504941,0.16277406,0.32369733,0.32630071,0.10759168,0.097496003,0.13589951,0.33024833,0.32876456,0.003949881,0.009609398,0.012612278,0.010686544,0.016079666
1036,Samford University,2,6,Selective private,AL,Birmingham,131000,0.778567163,0.028684683,0.054198533,0.11712349,0.20210806,0.59788519,0.069641605,0.60009754,40800,0.15946247,0.13672897,0.12886506,0.23152541,0.34341806,0.030634904,0.11254467,0.12614104,0.13298832,0.37843898,0.24988702,0.15653072,0.11403335,0.13022628,0.2163796,0.38283002,0.16180366,0.13033116,0.15090914,0.21259061,0.34436548,0.16703975,0.13010791,0.12432876,0.25013471,0.3283889,0.15895918,0.1427858,0.12575896,0.22326854,0.34922755,0,0.038659431,0.017358452,0.023632083,0.036345277
7892,Sampson Community College,1,9,Two-year (public and private not-for-profit),NC,Goldsboro,46600,0.416192886,0.24312878,0.26372111,0.23061791,0.19429921,0.068232916,0,0.43233803,21100,0.18025675,0.2736212,0.2992616,0.1911718,0.055688549,0.002407663,0.20372266,0.34652677,0.29092082,0.14412501,0.014704763,0.15450981,0.37567949,0.29760751,0.12171259,0.050490588,0.21098511,0.2156294,0.29257819,0.22101772,0.059789594,0.15253225,0.1930515,0.36588505,0.23165953,0.056871612,0.17124556,0.044820148,0.16824822,0.41110301,0.20458311,4.87013E-05,0,0.000103015,0.000237267,0.034088593
3,San Bernardino Community College District,1,9,Two-year (public and private not-for-profit),CA,Los Angeles,55000,0.469078964,0.22092526,0.20424287,0.21315077,0.21539715,0.14628394,0.002504586,0.49074244,25900,0.19223452,0.2193798,0.20534848,0.19683513,0.18620206,0.002142587,0.20342799,0.27272168,0.22906771,0.1667642,0.12801845,0.21564597,0.24398835,0.20303918,0.19747774,0.13984878,0.1865041,0.21165098,0.20618388,0.21286307,0.18279792,0.16987966,0.17819349,0.21444196,0.21299089,0.22449403,0.18390876,0.17636842,0.15814377,0.19420952,0.28736949,0.001951682,0.001385593,0.00222387,0.001550339,0.00424145
202,San Diego Community College District,1,9,Two-year (public and private not-for-profit),CA,San Diego,63200,0.522944572,0.17469496,0.19153112,0.20478103,0.20333284,0.22566,0.009523377,0.52464336,30900,0.17339902,0.18409468,0.19719078,0.22798035,0.21733508,0.006075222,0.20332143,0.21450536,0.21898904,0.20857447,0.15460964,0.18920849,0.19416125,0.20390151,0.23645617,0.17627251,0.17121154,0.16871738,0.19882885,0.25292939,0.20831282,0.1567734,0.1780545,0.1990514,0.22552744,0.24059328,0.15378191,0.1714053,0.17145687,0.21537912,0.2879768,0.002208166,0.003367172,0.005495351,0.00790515,0.010244739
1151,San Diego State University,1,5,Selective public,CA,San Diego,100500,0.670021614,0.089785799,0.10926597,0.15167639,0.20909008,0.44018167,0.018647347,0.66684097,51000,0.10003936,0.10452498,0.12736823,0.21902537,0.44904196,0.023102604,0.12081301,0.10119575,0.14130896,0.22884099,0.4078413,0.1064206,0.1029615,0.14941804,0.25845322,0.38274664,0.096273042,0.10731586,0.14205259,0.21822715,0.43613136,0.094242536,0.10353014,0.13346842,0.22319151,0.44556743,0.098269388,0.10510307,0.11109375,0.20553225,0.48000154,0.01866205,0.011570071,0.016448369,0.016533744,0.032284237
18,San Francisco Community College District,1,9,Two-year (public and private not-for-profit),CA,San Francisco,53400,0.478943031,0.18398702,0.24304357,0.21617492,0.19432604,0.16246846,0.003901094,0.53858721,33000,0.17376491,0.16859001,0.18760622,0.23471315,0.23532574,0.006260934,0.19242708,0.19351383,0.18767691,0.23003796,0.19634426,0.16445844,0.16508764,0.19161916,0.24400665,0.23482811,0.18629633,0.151287,0.20619377,0.22447237,0.23175049,0.16557762,0.16341613,0.1761456,0.2452832,0.24957749,0.1596718,0.17481557,0.17049888,0.22708832,0.26792547,0.003543675,0.005929119,0.005959345,0.00488259,0.011884364
1154,San Francisco State University,1,5,Selective public,CA,San Francisco,87200,0.621767957,0.1007141,0.1448714,0.17714226,0.21853304,0.35873926,0.012867942,0.63048476,45800,0.11723424,0.12191962,0.14777568,0.23455915,0.37851137,0.011831917,0.13362786,0.1200316,0.15784752,0.24142039,0.34707272,0.11467791,0.13390891,0.17727144,0.24625109,0.32789069,0.12171987,0.11557689,0.13839577,0.26279196,0.36151549,0.10204015,0.12635294,0.14809915,0.23116443,0.39234334,0.12070495,0.1180393,0.1374713,0.21603806,0.40774637,0.014307158,0,0.009140989,0.013084309,0.016480982
3609,San Jacinto Community College District,1,9,Two-year (public and private not-for-profit),TX,Houston,71500,0.555168035,0.1248451,0.18032841,0.21235862,0.25333419,0.22913367,0.00275327,0.57155865,37100,0.14588249,0.14770789,0.17998676,0.25832459,0.26809826,0.006372848,0.15657739,0.18378793,0.21093349,0.23776688,0.21093433,0.13841632,0.15859909,0.21001101,0.26942071,0.22355287,0.14698209,0.14187977,0.16348541,0.27471519,0.2729376,0.14809296,0.14551465,0.17768477,0.2583954,0.27031222,0.14246815,0.1273044,0.15733451,0.24552405,0.32736889,0.000637655,0.003481743,0.00422755,0.00531381,0.014932142
